name,city,country,iata,icao,x,y,elevation
Al Ghaidah International Airport,Al Ghaidah Intl,Yemen,AAY,OYGD,52.17499923706055,16.191699981689453,134
Sana'a International Airport,Sanaa,Yemen,SAH,OYSN,44.21969985961914,15.476300239562988,7216
Beihan Airport,Beihan,Yemen,BHN,OYBN,45.72010040283203,14.781999588012695,3800
Socotra International Airport,Socotra,Yemen,SCT,OYSQ,53.905799865722656,12.63070011138916,146
Al Badie Airport,Al Badie,Yemen,\N,OYBA,50.83689880371094,18.71929931640625,908
Memmingen Allgau Airport,Memmingen,Germany,FMM,EDJA,10.2395000458,47.988800048799995,2077
Nevşehir Kapadokya Airport,Nevsehir,Turkey,NAV,LTAZ,34.5345,38.7719,3100
Ministro Pistarini International Airport,Buenos Aires,Argentina,EZE,SAEZ,-58.5358,-34.8222,67
Erbil International Airport,Erbil,Iraq,EBL,ORER,43.963199615478516,36.23759841918945,1341
Emerald Airport,Emerald,Australia,EMD,YEML,148.179000854,-23.5674991608,624
Athen Helenikon Airport,Athens,Greece,HEW,LGAT,23.726101,37.893299,69
Kansai International Airport,Osaka,Japan,KIX,RJBB,135.24400329589844,34.42729949951172,26
Tagbilaran Airport,Tagbilaran,Philippines,TAG,RPVT,123.85299682617188,9.664079666137695,38
Ilulissat Airport,Ilulissat,Greenland,JAV,BGJN,-51.0570983887,69.2432022095,95
Qasigiannguit Heliport,Qasigiannguit,Greenland,JCH,BGCH,-51.1734473705,68.822815547,70
Aasiaat Airport,Aasiaat,Greenland,JEG,BGAA,-52.7846984863,68.7218017578,74
Palma De Mallorca Airport,Palma de Mallorca,Spain,PMI,LEPA,2.73881006241,39.551700592,27
Darwin International Airport,Darwin,Australia,DRW,YPDN,130.8769989013672,-12.41469955444336,103
Surat Thani Airport,Surat Thani,Thailand,URT,VTSB,99.135597229,9.13259983063,20
Talkeetna Airport,Talkeetna,United States,TKA,PATK,-150.09399414062,62.320499420166,358
Xewkija Heliport,Gozo,Malta,GZM,LMMG,14.2728,36.027199,0
Tweed New Haven Airport,New Haven,United States,HVN,KHVN,-72.88680267,41.26369858,12
Asheville Regional Airport,Asheville,United States,AVL,KAVL,-82.54180145263672,35.43619918823242,2165
Piedmont Triad International Airport,Greensboro,United States,GSO,KGSO,-79.93730163574219,36.097801208496094,925
Joe Foss Field Airport,Sioux Falls,United States,FSD,KFSD,-96.741897583,43.582000732400004,1429
Ayers Rock Connellan Airport,Uluru,Australia,AYQ,YAYE,130.975998,-25.1861,1626
Manchester Airport,Manchester NH,United States,MHT,KMHT,-71.43569946289062,42.93259811401367,266
Naples Municipal Airport,Naples,United States,APF,KAPF,-81.7752990723,26.1525993347,8
LTS Pulau Redang Airport,Redang,Malaysia,RDN,WMPR,103.00700378417969,5.765279769897461,36
Louisville International Standiford Field,Louisville,United States,SDF,KSDF,-85.736,38.1744,501
Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,KCHO,-78.4529037475586,38.13859939575195,639
Roanoke–Blacksburg Regional Airport,Roanoke VA,United States,ROA,KROA,-79.975402832,37.325500488299994,1175
Blue Grass Airport,Lexington KY,United States,LEX,KLEX,-84.60590362548828,38.0364990234375,979
Evansville Regional Airport,Evansville,United States,EVV,KEVV,-87.5324020386,38.0369987488,418
Albuquerque International Sunport Airport,Albuquerque,United States,ABQ,KABQ,-106.60900115966797,35.040199279785156,5355
Gallatin Field,Bozeman,United States,BZN,KBZN,-111.1529999,45.77750015,4473
Billings Logan International Airport,Billings,United States,BIL,KBIL,-108.54299926757812,45.807701110839844,3652
Bert Mooney Airport,Butte,United States,BTM,KBTM,-112.49700164794922,45.95479965209961,5550
Cherry Capital Airport,Traverse City,United States,TVC,KTVC,-85.58219909667969,44.74140167236328,624
Mundo Maya International Airport,Flores,Guatemala,FRS,MGTK,-89.86640167239999,16.913799285899998,427
Hancock County-Bar Harbor Airport,Bar Harbor,United States,BHB,KBHB,-68.3615036,44.45000076,83
Knox County Regional Airport,Rockland,United States,RKD,KRKD,-69.09919739,44.06010056,56
Jackson Hole Airport,Jacksn Hole,United States,JAC,KJAC,-110.73799896240234,43.6072998046875,6451
Chicago Rockford International Airport,Rockford,United States,RFD,KRFD,-89.09719848632812,42.19540023803711,742
Domodedovo International Airport,Moscow,Russia,DME,UUDD,37.90629959106445,55.40879821777344,588
Sanya Phoenix International Airport,Sanya,China,SYX,ZJSY,109.41200256347656,18.302900314331055,92
Milford Sound Airport,Milford Sound,New Zealand,MFN,NZMF,167.92300415039062,-44.673301696777344,10
Lijiang Airport,Lijiang,China,LJG,ZPLJ,100.246002197,26.6800003052,0
Greenville Spartanburg International Airport,Greenville,United States,GSP,KGSP,-82.2189025879,34.8956985474,964
Central Illinois Regional Airport at Bloomington-Normal,Bloomington,United States,BMI,KBMI,-88.91590118,40.47710037,871
Gulfport Biloxi International Airport,Gulfport,United States,GPT,KGPT,-89.07009887695312,30.40730094909668,28
Kalamazoo Battle Creek International Airport,Kalamazoo,United States,AZO,KAZO,-85.5521011352539,42.234901428222656,874
Toledo Express Airport,Toledo,United States,TOL,KTOL,-83.80780029,41.58679962,683
Fort Wayne International Airport,Fort Wayne,United States,FWA,KFWA,-85.19509888,40.97850037,814
Decatur Airport,Decatur,United States,DEC,KDEC,-88.8656997680664,39.834598541259766,682
The Eastern Iowa Airport,Cedar Rapids,United States,CID,KCID,-91.71080017089844,41.884700775146484,869
La Crosse Municipal Airport,La Crosse,United States,LSE,KLSE,-91.256699,43.879002,655
Central Wisconsin Airport,Wassau,United States,CWA,KCWA,-89.6668014526,44.7775993347,1277
General Wayne A. Downing Peoria International Airport,Peoria,United States,PIA,KPIA,-89.6932983398,40.664199829100006,660
Appleton International Airport,Appleton,United States,ATW,KATW,-88.5190963745,44.258098602299995,918
Rochester International Airport,Rochester,United States,RST,KRST,-92.5,43.90829849243164,1317
University of Illinois Willard Airport,Champaign,United States,CMI,KCMI,-88.27809906,40.03919983,755
Manhattan Regional Airport,Manhattan,United States,MHK,KMHK,-96.6707992553711,39.14099884033203,1057
Kingscote Airport,Kingscote,Australia,KGC,YKSC,137.52099609375,-35.71390151977539,24
Hervey Bay Airport,Hervey Bay,Australia,HVB,YHBA,152.880004883,-25.3188991547,60
Dali Airport,Dali,China,DLU,ZPDL,100.319,25.649401,7050
Mulu Airport,Mulu,Malaysia,MZV,WBMU,114.80500030517578,4.048329830169678,80
Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,SSH,HESH,34.3950004578,27.9773006439,143
Venango Regional Airport,Franklin,United States,FKL,KFKL,-79.8603973389,41.3778991699,1540
Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,HKJK,36.9277992249,-1.31923997402,5330
Seronera Airport,Seronera,Tanzania,SEU,HTSN,34.8224983215332,-2.4580600261688232,5080
El Calafate Airport,El Calafate,Argentina,FTE,SAWC,-72.053101,-50.2803,669
Armidale Airport,Armidale,Australia,ARM,YARM,151.617004395,-30.528099060099997,3556
Grand Junction Regional Airport,Grand Junction,United States,GJT,KGJT,-108.527000427,39.1223983765,4858
St George Municipal Airport,Saint George,United States,SGU,KSGU,-113.510305556,37.0363888889,2941
David Wayne Hooks Memorial Airport,Houston,United States,DWH,KDWH,-95.55280303960001,30.0618000031,152
Port O'Connor Private Airport,Port O\\'Connor,United States,S46,XS46,-96.44439697265625,28.42970085144043,8
Sarasota Bradenton International Airport,Sarasota,United States,SRQ,KSRQ,-82.55439758300781,27.39539909362793,30
L.F. Wade International International Airport,Bermuda,Bermuda,BDA,TXKF,-64.67870330810547,32.36399841308594,12
Van Nuys Airport,Van Nuys,United States,VNY,KVNY,-118.48999786377,34.209800720215,802
Quad City International Airport,Moline,United States,MLI,KMLI,-90.50749969482422,41.44850158691406,590
Panama City-Bay Co International Airport,Panama City,United States,PFN,KPFN,-85.6828,30.212099,20
Honiara International Airport,Honiara,Solomon Islands,HIR,AGGH,160.05499267578,-9.4280004501343,28
Faa'a International Airport,Papeete,French Polynesia,PPT,NTAA,-149.606994629,-17.5536994934,5
Nauru International Airport,Nauru,Nauru,INU,ANYN,166.919006,-0.547458,22
Funafuti International Airport,Funafuti,Tuvalu,FUN,NGFU,179.195999,-8.525,9
Tolmachevo Airport,Novosibirsk,Russia,OVB,UNNT,82.650703430176,55.012599945068,365
Samsø Airport,Samsoe,Denmark,\N,EKSS,10.613699913024902,55.88949966430664,1
Xieng Khouang Airport,Phon Savan,Laos,XKH,VLXK,103.15799713134766,19.450000762939453,3445
Bismarck Municipal Airport,Bismarck,United States,BIS,KBIS,-100.74600219726562,46.772701263427734,1661
Telluride Regional Airport,Telluride,United States,TEX,KTEX,-107.9079971,37.9538002,9070
Yinchuan Airport,Yinchuan,China,INC,ZLIC,106.009003,38.481899,0
Mae Hong Son Airport,Mae Hong Son,Thailand,HGN,VTCH,97.97579956054688,19.301300048828125,929
Rapid City Regional Airport,Rapid City,United States,RAP,KRAP,-103.05699920654297,44.0452995300293,3204
Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,KCRQ,-117.2799988,33.12829971,331
Bishop International Airport,Flint,United States,FNT,KFNT,-83.74359893798828,42.96540069580078,782
Francisco Bangoy International Airport,Davao,Philippines,DVO,RPMD,125.64600372314453,7.1255202293396,96
Madeira Airport,Funchal,Portugal,FNC,LPMA,-16.774499893188,32.697898864746,192
Maestro Wilson Fonseca Airport,Santarem,Brazil,STM,SBSN,-54.785831451416016,-2.4247219562530518,198
Sihanoukville International Airport,Sihanoukville,Cambodia,KOS,VDSV,103.637001038,10.57970047,33
Ekati Airport,Ekati,Canada,YOA,CYOA,-110.614997864,64.6988983154,1536
Hawke's Bay Airport,NAPIER,New Zealand,NPE,NZNR,176.869995,-39.465801,6
Levuka Airfield,Levuka,Fiji,LEV,NFNB,178.759002686,-17.7110996246,11
Lhasa Gonggar Airport,Lhasa,China,LXA,ZULS,90.91190338130001,29.2978000641,11713
Redding Municipal Airport,Redding,United States,RDD,KRDD,-122.2929993,40.50899887,505
Mahlon Sweet Field,Eugene,United States,EUG,KEUG,-123.21199798583984,44.12459945678711,374
Idaho Falls Regional Airport,Idaho Falls,United States,IDA,KIDA,-112.07099914550781,43.51459884643555,4744
Rogue Valley International Medford Airport,Medford,United States,MFR,KMFR,-122.87300109863281,42.37419891357422,1335
Kaikoura Airport,Kaikoura,New Zealand,KBZ,NZKI,173.60499572753906,-42.42499923706055,20
Roberts Field,Redmond-Bend,United States,RDM,KRDM,-121.1500015,44.2541008,3080
Picton Aerodrome,Picton,New Zealand,PCN,NZPN,173.95599365234,-41.346099853516,161
Hosea Kutako International Airport,Windhoek,Namibia,WDH,FYWH,17.4709,-22.4799,5640
Victoria Harbour Seaplane Base,Victoria,Canada,YWH,CYWH,-123.388867378,48.4249858939,0
Coal Harbour Seaplane Base,Vancouver,Canada,\N,CAQ3,-127.583000183,50.5999984741,0
Yaoqiang Airport,Jinan,China,TNA,ZSJN,117.21600341796875,36.857200622558594,76
Changzhou Benniu Airport,Changzhou,China,CZX,ZSCG,119.778999,31.919701,0
Yibin Caiba Airport,Yibin,China,YBP,ZUYB,104.545,28.8005555556,924
Roshchino International Airport,Tyumen,Russia,TJM,USTR,65.3243026733,57.189601898199996,378
Akron Canton Regional Airport,Akron,United States,CAK,KCAK,-81.44219970703125,40.916099548339844,1228
Huntsville International Carl T Jones Field,Huntsville,United States,HSV,KHSV,-86.775100708008,34.637199401855,629
Mid Ohio Valley Regional Airport,PARKERSBURG,United States,PKB,KPKB,-81.43920135498047,39.34510040283203,858
Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,MGM,KMGM,-86.39399719,32.30059814,221
Tri Cities Regional Tn Va Airport,BRISTOL,United States,TRI,KTRI,-82.40740203857422,36.47520065307617,1519
Barkley Regional Airport,PADUCAH,United States,PAH,KPAH,-88.7738037109375,37.06079864501953,410
Djibouti-Ambouli Airport,Djibouti,Djibouti,JIB,HDAM,43.15950012207031,11.547300338745117,49
Haikou Meilan International Airport,Haikou,China,HAK,ZJHK,110.45899963378906,19.934900283813477,75
Mafia Island Airport,Mafia Island,Tanzania,MFA,HTMA,39.668502,-7.917478,60
Page Municipal Airport,Page,United States,PGA,KPGA,-111.447998,36.92610168,4316
Utila Airport,Utila,Honduras,UII,MHUT,-86.880302,16.1131,29
Glacier Park International Airport,Kalispell,United States,FCA,KGPI,-114.25599670410156,48.31050109863281,2977
MBS International Airport,Saginaw,United States,MBS,KMBS,-84.07959747314453,43.532901763916016,668
Greater Binghamton/Edwin A Link field,Binghamton,United States,BGM,KBGM,-75.97979736,42.20869827,1636
Baghdad International Airport,Baghdad,Iraq,BGW,ORBI,44.2346000671,33.262500762900004,114
Nan Airport,Nan,Thailand,NNT,VTCN,100.78299713134766,18.807899475097656,685
Roi Et Airport,Roi Et,Thailand,ROI,VTUV,103.77400207519531,16.11680030822754,451
Buri Ram Airport,Buri Ram,Thailand,BFV,VTUO,103.25299835205078,15.229499816894531,590
Trat Airport,Trat,Thailand,TDX,VTBO,102.319000244,12.274600029,105
Blythe Airport,Blythe,United States,BLH,KBLH,-114.717002869,33.6192016602,399
Al Asad Air Base,Al Asad,Iraq,\N,ORAA,42.4412002563,33.7855987549,618
Al Taqaddum Air Base,Al Taqaddum,Iraq,\N,ORAT,43.597099304199,33.33810043335,275
Joint Base Balad,Al Bakr,Iraq,\N,ORBD,44.361598968500005,33.940200805699995,161
Clark International Airport,Angeles City,Philippines,CRK,RPLC,120.559997559,15.1859998703,484
Sandakan Airport,Sandakan,Malaysia,SDK,WBKS,118.05899810791016,5.900899887084961,46
Luang Namtha Airport,Luang Namtha,Laos,LXG,VLLN,101.4000015258789,20.966999053955078,1968
Oudomsay Airport,Muang Xay,Laos,ODY,VLOS,101.99400329589844,20.68269920349121,1804
Taoxian Airport,Shenyang,China,SHE,ZYTX,123.48300170898438,41.639801025390625,198
John A. Osborne Airport,Geralds,Montserrat,MNI,TRPG,-62.19329833984375,16.791400909423828,550
Petersburg James A Johnson Airport,Petersburg,United States,PSG,PAPG,-132.9450073,56.80170059,111
Luoyang Airport,Luoyang,China,LYA,ZHLY,112.388000488,34.741100311299995,840
Xuzhou Guanyin Airport,Xuzhou,China,XUZ,ZSXZ,117.555278,34.059056,0
Magway Airport,Magwe,Burma,MWQ,VYMW,94.94139862060547,20.165599822998047,279
Kanti Airport,Khamti,Burma,KHM,VYKI,95.67440032958984,25.988300323486328,6000
Lien Khuong Airport,Dalat,Vietnam,DLI,VVDL,108.36699676513672,11.75,3156
Rach Gia Airport,Rach Gia,Vietnam,VKG,VVRG,105.132379532,9.95802997234,7
Cà Mau Airport,Ca Mau,Vietnam,CAH,VVCM,105.177778,9.177667,6
Chu Lai International Airport,Chu Lai,Vietnam,VCL,VVCA,108.706001282,15.403300285299999,10
Dong Tac Airport,Tuy Hoa,Vietnam,TBB,VVTH,109.333999634,13.049599647500001,20
Mae Hong Son Airport,Pai,Thailand,PYY,VTCI,98.43699646,19.3719997406,1271
Bol Airport,Brac,Croatia,BWK,LDSB,16.67970085144043,43.285701751708984,1776
Yaoundé Nsimalen International Airport,Yaounde,Cameroon,NSI,FKYS,11.553299903869629,3.722559928894043,2278
Conakry International Airport,Conakry,Guinea,CKY,GUCY,-13.612,9.57689,72
Aachen-Merzbrück Airport,Aachen,Germany,AAH,EDKA,6.186388969421387,50.823055267333984,623
Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,FKB,EDSB,8.08049964905,48.7793998718,408
Orlando Sanford International Airport,Sanford,United States,SFB,KSFB,-81.23750305175781,28.777599334716797,55
John Murtha Johnstown Cambria County Airport,Johnstown,United States,JST,KJST,-78.83390045166016,40.31610107421875,2284
Lukla Airport,Lukla,Nepal,LUA,VNLK,86.72969818115234,27.686899185180664,9380
Bhojpur Airport,Bhojpur,Nepal,BHP,VNBJ,87.05079650878906,27.14739990234375,4000
Lamidanda Airport,Lamidanda,Nepal,LDN,VNLD,86.66999816894531,27.25309944152832,4100
Jomsom Airport,Jomsom,Nepal,JMO,VNJS,83.723,28.780426,9000
Manang Airport,Manang,Nepal,NGX,VNMA,84.08920288085938,28.641399383544922,11001
Phaplu Airport,Phaplu,Nepal,PPL,VNPL,86.5844535828,27.5177868809,7918
Rumjatar Airport,Rumjatar,Nepal,RUM,VNRT,86.55039978027344,27.303499221801758,4500
Tulsipur Airport,Dang,Nepal,DNP,VNDG,82.29419708251953,28.111099243164062,2100
Rukumkot Airport,Rukumkot,Nepal,RUK,VNRK,82.19499969479999,28.627000808699997,2500
Jumla Airport,Jumla,Nepal,JUM,VNJL,82.19329833984375,29.274200439453125,7700
Taplejung Airport,Taplejung,Nepal,TPJ,VNTJ,87.69525,27.3509,7990
Tumling Tar Airport,Tumling Tar,Nepal,TMI,VNTR,87.19329833984375,27.315000534057617,1700
Surkhet Airport,Surkhet,Nepal,SKH,VNSK,81.63600158691406,28.586000442504883,2400
Simikot Airport,Simikot,Nepal,IMK,VNST,81.81890106201172,29.971099853515625,9246
Dolpa Airport,Dolpa,Nepal,DOP,VNDP,82.81909942626953,28.985700607299805,8200
Bajhang Airport,Bajhang,Nepal,BJH,VNBG,81.1854019165039,29.538999557495117,4100
Dhangarhi Airport,Dhangarhi,Nepal,DHI,VNDH,80.58190155029297,28.753299713134766,690
Muan International Airport,Muan,South Korea,MWX,RKJB,126.382814,34.991406,35
Astypalaia Airport,Astypalaia,Greece,JTY,LGPL,26.3757991791,36.5798988342,165
Ikaria Airport,Ikaria,Greece,JIK,LGIK,26.3470993042,37.6827011108,79
Kalymnos Airport,Kalymnos,Greece,JKL,LGKY,26.9405994415,36.9632987976,771
Milos Airport,Milos,Greece,MLO,LGML,24.476900100699996,36.6968994141,10
Naxos Airport,Cyclades Islands,Greece,JNX,LGNX,25.3680992126,37.0811004639,10
Paros Airport,Paros,Greece,PAS,LGPA,25.113195,37.020495,131
Kastelorizo Airport,Kastelorizo,Greece,KZS,LGKJ,29.576400756799995,36.1417007446,489
Marsa Alam International Airport,Marsa Alam,Egypt,RMF,HEMA,34.5836982727,25.557100296,251
Weeze Airport,Weeze,Germany,NRN,EDLV,6.14216995239,51.6024017334,106
Francisco B. Reyes Airport,Busuanga,Philippines,USU,RPVV,120.099998474,12.1215000153,148
Bancasi Airport,Butuan,Philippines,BXU,RPME,125.4788,8.9515,141
Dipolog Airport,Dipolog,Philippines,DPL,RPMG,123.341875076,8.60198349877,12
Laoag International Airport,Laoag,Philippines,LAO,RPLI,120.53199768066406,18.1781005859375,25
Legazpi City International Airport,Legazpi,Philippines,LGP,RPLP,123.735,13.1575,66
Labo Airport,Ozamis,Philippines,OZC,RPMO,123.84200286865234,8.178509712219238,75
